start,size,total_stores,zero_values,max_value,min_value,stack_trace
0x7051bc0,18738,24829,10,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1CC6D8: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1CC6D8: ComputeNonbondedUtil::calc_pair_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10BB5D: PairCompute::doWork(PatchList*) (Compute.C:115) ==319==    by 0x10CB28: ComputeList::runComputes(PatchList*) (ComputeList.C:76) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x71966f0,18738,7813,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x71986b0,18738,13283,10,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x7413100,18738,3256,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x74703c0,18738,25400,2,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x7595e30,18738,26615,17,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x78613d0,18738,2926,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x7942b40,18738,18391,5,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x7986450,18738,18394,21,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x7c613d0,18738,45224,90,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x7d3de00,18738,3071,0,3.04e-321,1e-323,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x80e0950,18738,2843,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x8180570,18738,29138,22,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x8447ca0,18738,3183,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x8854e10,18738,13333,20,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x88b20d0,18738,17553,6,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x8c57c20,18738,0,0,,,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x8d3e570,18738,9008,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x8d95220,18738,27734,67,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x8fbb680,18738,0,0,,,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x90a4600,18738,2883,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x918c540,18738,6817,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x9278130,18738,12969,18,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x9360f30,18738,37922,36,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x944a720,18738,13201,2,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x9590290,18738,536,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x97ece90,18738,35692,39,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x9996b30,18738,4031,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x9d89090,18738,14677,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1CC6D8: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1CC6D8: ComputeNonbondedUtil::calc_pair_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10BB5D: PairCompute::doWork(PatchList*) (Compute.C:115) ==319==    by 0x10CB28: ComputeList::runComputes(PatchList*) (ComputeList.C:76) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x9d9a390,18738,15145,4,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xa991b60,18738,6553,3,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1CC6D8: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1CC6D8: ComputeNonbondedUtil::calc_pair_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10BB5D: PairCompute::doWork(PatchList*) (Compute.C:115) ==319==    by 0x10CB28: ComputeList::runComputes(PatchList*) (ComputeList.C:76) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xb197030,18738,28165,73,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xb89cab0,18738,8533,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1CC6D8: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1CC6D8: ComputeNonbondedUtil::calc_pair_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10BB5D: PairCompute::doWork(PatchList*) (Compute.C:115) ==319==    by 0x10CB28: ComputeList::runComputes(PatchList*) (ComputeList.C:76) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xb95a510,18738,1307,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1CC6D8: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1CC6D8: ComputeNonbondedUtil::calc_pair_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10BB5D: PairCompute::doWork(PatchList*) (Compute.C:115) ==319==    by 0x10CB28: ComputeList::runComputes(PatchList*) (ComputeList.C:76) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xb962ce0,18738,8787,12,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1CC6D8: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1CC6D8: ComputeNonbondedUtil::calc_pair_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10BB5D: PairCompute::doWork(PatchList*) (Compute.C:115) ==319==    by 0x10CB28: ComputeList::runComputes(PatchList*) (ComputeList.C:76) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xb9c0760,18738,28346,9,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1CC6D8: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1CC6D8: ComputeNonbondedUtil::calc_pair_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10BB5D: PairCompute::doWork(PatchList*) (Compute.C:115) ==319==    by 0x10CB28: ComputeList::runComputes(PatchList*) (ComputeList.C:76) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xba30580,18738,2919,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1CC6D8: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1CC6D8: ComputeNonbondedUtil::calc_pair_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10BB5D: PairCompute::doWork(PatchList*) (Compute.C:115) ==319==    by 0x10CB28: ComputeList::runComputes(PatchList*) (ComputeList.C:76) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xbb39200,18738,8351,27,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1CC6D8: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1CC6D8: ComputeNonbondedUtil::calc_pair_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10BB5D: PairCompute::doWork(PatchList*) (Compute.C:115) ==319==    by 0x10CB28: ComputeList::runComputes(PatchList*) (ComputeList.C:76) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xbba5ab0,18738,6343,6,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1CC6D8: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1CC6D8: ComputeNonbondedUtil::calc_pair_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10BB5D: PairCompute::doWork(PatchList*) (Compute.C:115) ==319==    by 0x10CB28: ComputeList::runComputes(PatchList*) (ComputeList.C:76) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xbcb3060,18738,74,0,3.127e-321,1.33e-322,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1CC6D8: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1CC6D8: ComputeNonbondedUtil::calc_pair_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10BB5D: PairCompute::doWork(PatchList*) (Compute.C:115) ==319==    by 0x10CB28: ComputeList::runComputes(PatchList*) (ComputeList.C:76) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xbe578b0,18738,3729,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1CC6D8: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1CC6D8: ComputeNonbondedUtil::calc_pair_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10BB5D: PairCompute::doWork(PatchList*) (Compute.C:115) ==319==    by 0x10CB28: ComputeList::runComputes(PatchList*) (ComputeList.C:76) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xbe94840,18738,16364,14,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1CC6D8: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1CC6D8: ComputeNonbondedUtil::calc_pair_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10BB5D: PairCompute::doWork(PatchList*) (Compute.C:115) ==319==    by 0x10CB28: ComputeList::runComputes(PatchList*) (ComputeList.C:76) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xbf310a0,18738,0,0,,,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1CC6D8: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1CC6D8: ComputeNonbondedUtil::calc_pair_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10BB5D: PairCompute::doWork(PatchList*) (Compute.C:115) ==319==    by 0x10CB28: ComputeList::runComputes(PatchList*) (ComputeList.C:76) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xbf34030,18738,17183,56,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1CC6D8: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1CC6D8: ComputeNonbondedUtil::calc_pair_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10BB5D: PairCompute::doWork(PatchList*) (Compute.C:115) ==319==    by 0x10CB28: ComputeList::runComputes(PatchList*) (ComputeList.C:76) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xbfe62d0,18738,3848,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1CC6D8: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1CC6D8: ComputeNonbondedUtil::calc_pair_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10BB5D: PairCompute::doWork(PatchList*) (Compute.C:115) ==319==    by 0x10CB28: ComputeList::runComputes(PatchList*) (ComputeList.C:76) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xc051c30,18738,17941,19,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1CC6D8: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1CC6D8: ComputeNonbondedUtil::calc_pair_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10BB5D: PairCompute::doWork(PatchList*) (Compute.C:115) ==319==    by 0x10CB28: ComputeList::runComputes(PatchList*) (ComputeList.C:76) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xc0c3630,18738,2718,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1CC6D8: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1CC6D8: ComputeNonbondedUtil::calc_pair_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10BB5D: PairCompute::doWork(PatchList*) (Compute.C:115) ==319==    by 0x10CB28: ComputeList::runComputes(PatchList*) (ComputeList.C:76) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xc0d34c0,18738,0,0,,,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1CC6D8: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1CC6D8: ComputeNonbondedUtil::calc_pair_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10BB5D: PairCompute::doWork(PatchList*) (Compute.C:115) ==319==    by 0x10CB28: ComputeList::runComputes(PatchList*) (ComputeList.C:76) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xc195810,18738,10670,14,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1CC6D8: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1CC6D8: ComputeNonbondedUtil::calc_pair_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10BB5D: PairCompute::doWork(PatchList*) (Compute.C:115) ==319==    by 0x10CB28: ComputeList::runComputes(PatchList*) (ComputeList.C:76) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xc198180,18738,3108,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1CC6D8: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1CC6D8: ComputeNonbondedUtil::calc_pair_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10BB5D: PairCompute::doWork(PatchList*) (Compute.C:115) ==319==    by 0x10CB28: ComputeList::runComputes(PatchList*) (ComputeList.C:76) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xc504df0,18738,16769,72,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1CC6D8: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1CC6D8: ComputeNonbondedUtil::calc_pair_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10BB5D: PairCompute::doWork(PatchList*) (Compute.C:115) ==319==    by 0x10CB28: ComputeList::runComputes(PatchList*) (ComputeList.C:76) ==319==    by 0x10AA13: main (spec_namd.C:189)
